time (ms),L2_RQSTS.REFERENCES-0,L2_RQSTS.REFERENCES-1,L2_RQSTS.REFERENCES-2,L2_RQSTS.REFERENCES-3,L2_RQSTS.REFERENCES-4,L2_RQSTS.REFERENCES-5,LONGEST_LAT_CACHE.REFERENCE-0,LONGEST_LAT_CACHE.REFERENCE-1,LONGEST_LAT_CACHE.REFERENCE-2,LONGEST_LAT_CACHE.REFERENCE-3,LONGEST_LAT_CACHE.REFERENCE-4,LONGEST_LAT_CACHE.REFERENCE-5,BR_INST_RETIRED.ALL_BRANCHES-0,BR_INST_RETIRED.ALL_BRANCHES-1,BR_INST_RETIRED.ALL_BRANCHES-2,BR_INST_RETIRED.ALL_BRANCHES-3,BR_INST_RETIRED.ALL_BRANCHES-4,BR_INST_RETIRED.ALL_BRANCHES-5,BR_MISP_RETIRED.ALL_BRANCHES-0,BR_MISP_RETIRED.ALL_BRANCHES-1,BR_MISP_RETIRED.ALL_BRANCHES-2,BR_MISP_RETIRED.ALL_BRANCHES-3,BR_MISP_RETIRED.ALL_BRANCHES-4,BR_MISP_RETIRED.ALL_BRANCHES-5,INST_RETIRED.ANY-0,INST_RETIRED.ANY-1,INST_RETIRED.ANY-2,INST_RETIRED.ANY-3,INST_RETIRED.ANY-4,INST_RETIRED.ANY-5,CPU_CLK_UNHALTED.THREAD-0,CPU_CLK_UNHALTED.THREAD-1,CPU_CLK_UNHALTED.THREAD-2,CPU_CLK_UNHALTED.THREAD-3,CPU_CLK_UNHALTED.THREAD-4,CPU_CLK_UNHALTED.THREAD-5,CPU_CLK_UNHALTED.REF_TSC-0,CPU_CLK_UNHALTED.REF_TSC-1,CPU_CLK_UNHALTED.REF_TSC-2,CPU_CLK_UNHALTED.REF_TSC-3,CPU_CLK_UNHALTED.REF_TSC-4,CPU_CLK_UNHALTED.REF_TSC-5
146930,6117.692,4245.385,6383.846,6210.000,7722.308,3773.846,8405.385,4937.692,8656.154,8637.692,8766.923,5286.154,4590.769,5113.846,4710.769,4705.385,33433.077,2910.000,480.769,396.923,513.077,476.923,940.769,280.000,21135.385,23852.308,21913.077,21675.385,164615.385,13890.000,80783.077,77969.231,82083.077,82547.692,224760.769,58263.846,252450.000,243720.000,256680.000,258120.000,702810.000,181980.000
146957,5891.111,4088.148,6147.407,5624.444,8875.556,8243.704,8094.074,4754.815,8335.556,7671.111,10563.704,11401.481,4420.741,4924.444,4536.296,4477.778,31754.074,7428.889,462.963,382.222,494.074,470.370,1020.741,662.963,20352.593,22968.889,21101.481,20721.481,156798.519,35351.852,77791.111,75081.481,79042.963,80705.926,241100.000,133960.741,243100.000,234693.333,247173.333,252373.333,754086.667,418946.667
146983,12960.769,5085.385,4182.308,6280.000,4106.154,3812.308,14765.385,6143.846,5913.077,8628.462,4673.077,5404.615,32716.923,4963.077,3416.154,5243.077,9015.385,2920.769,1345.385,410.000,329.231,442.308,457.692,292.308,163921.538,23424.615,16328.462,24557.692,40240.769,13946.923,272914.615,69823.846,59229.231,90298.462,93303.846,62429.231,853470.000,218160.000,185220.000,282330.000,292050.000,195120.000
147010,7285.926,6397.037,6419.259,6683.704,3658.519,3621.481,9137.037,8799.259,9008.148,9139.259,4391.111,5120.000,28714.074,4968.889,4989.630,5166.667,7908.148,2805.926,956.296,542.222,534.074,565.926,385.185,330.370,144311.852,23077.778,23214.074,24346.667,35084.444,13380.741,186287.407,83900.741,84173.333,85788.889,83132.593,56838.519,582660.000,262340.000,263293.333,268060.000,259913.333,177840.000
147037,7480.741,6375.556,6434.074,6594.074,3624.444,3725.926,9453.333,8682.222,9060.000,9052.593,4416.296,5273.333,28759.259,4991.852,5013.333,5177.778,7945.185,2824.444,955.556,529.630,559.259,562.222,363.704,283.704,144311.111,23205.926,23360.741,24384.444,35264.444,13517.037,187100.741,85063.704,86070.370,87034.815,83583.704,56168.148,585260.000,266153.333,268840.000,272220.000,261126.667,175673.333
147064,7145.926,6351.111,9934.815,5511.111,3751.852,3700.000,8897.037,8682.222,14025.926,7569.630,4565.185,5237.037,28789.630,4971.852,7667.407,5130.370,7920.741,2807.407,972.593,523.704,763.704,437.778,368.889,282.963,144437.778,23066.667,36296.296,24005.185,35125.926,13392.593,188416.296,82728.148,136547.407,80199.259,83284.444,55762.222,589160.000,258700.000,426833.333,250813.333,260520.000,174546.667
147090,7417.692,8856.923,6642.308,6716.923,3717.692,3823.846,9240.769,12370.769,9396.923,9096.923,4463.077,5398.462,29912.308,6597.692,5188.462,5311.538,8236.923,2910.000,986.923,681.538,553.077,556.923,392.308,296.154,149998.462,31078.462,24139.231,24859.231,36514.615,13890.000,193685.385,121334.615,86188.462,88262.308,87786.923,58099.231,605790.000,379350.000,269640.000,275760.000,274770.000,181710.000
147117,4327.407,5908.889,5897.778,6179.259,7613.333,3626.667,4977.037,8133.333,8312.593,8412.593,8942.222,5132.593,5035.556,4491.111,4490.370,4561.481,31917.778,2802.963,415.556,457.778,456.296,459.259,991.852,271.111,23639.259,20698.519,20664.444,21196.296,157365.926,13374.074,79411.852,79288.889,79132.593,78970.370,219255.556,54510.370,248473.333,247866.667,247953.333,247086.667,686053.333,170733.333
147144,4231.111,5937.037,5928.889,6139.259,7372.593,3604.444,4834.074,8141.481,8328.148,8332.593,8511.852,5079.259,4942.963,4514.074,4480.741,4578.519,32158.519,2763.704,396.296,462.963,462.222,471.111,922.222,266.667,23002.222,20745.926,20633.333,21238.519,158283.704,13168.148,75451.111,80939.259,79825.926,80108.889,215351.852,55557.778,236253.333,253066.667,249600.000,250726.667,673313.333,173593.333
147170,4393.846,4773.846,6319.231,6375.385,7962.308,9288.462,5020.000,6120.769,8642.308,8653.077,9381.538,12950.000,5133.077,4620.000,4681.538,4754.615,33310.769,8511.538,411.538,480.000,516.923,489.231,951.538,793.846,23886.923,21374.615,21763.077,22055.385,163966.154,40833.846,78353.077,80537.692,93091.538,83190.000,230220.000,149590.769,245340.000,252180.000,291240.000,260370.000,719820.000,467730.000
147197,2582.222,5780.741,5754.074,8282.222,4217.037,3553.333,3058.519,7476.296,8242.222,10659.259,5208.148,5071.852,3248.889,4435.556,5295.556,28677.037,8754.074,2810.370,222.963,360.741,404.444,1088.889,454.074,152.593,15534.074,20514.074,24600.741,144791.111,39192.593,13408.148,49582.963,67591.852,91174.815,181151.111,93324.444,61300.000,155133.333,210946.667,284960.000,566453.333,291980.000,191706.667
147223,2681.538,4810.769,6620.769,8484.615,4914.615,3762.308,3176.154,4496.154,9224.615,11141.538,6109.231,5333.077,3373.846,4606.154,5197.692,30088.462,8217.692,2915.385,231.538,374.615,573.077,1120.769,456.923,225.385,16131.538,21303.077,24383.846,150903.846,36495.385,13909.231,51490.000,70191.538,100329.231,181530.769,94870.000,59364.615,161100.000,219060.000,313650.000,567990.000,296640.000,185670.000
147250,4761.481,2964.444,6245.926,11369.630,2974.815,3631.852,5825.185,3244.444,8901.481,15434.815,3637.778,5148.148,4305.185,4207.407,5099.259,30925.926,7895.556,2811.852,394.815,343.704,426.667,1231.852,367.407,277.037,19748.148,19442.963,23944.444,155237.037,35032.593,13434.815,76057.037,63191.111,86549.630,218879.259,76882.222,62355.556,237813.333,197513.333,270660.000,684406.667,240413.333,195086.667
147277,5992.593,4420.741,9355.556,5977.037,16885.185,3677.778,8210.370,4757.037,13155.556,8125.926,18291.852,5164.444,4423.704,4973.333,6923.704,4608.148,42497.037,2807.407,458.519,407.407,709.630,478.519,1314.074,280.000,20368.889,23116.296,31822.222,21336.296,201664.444,13392.593,77447.407,77315.556,127075.556,79881.481,393611.111,56610.370,242233.333,241886.667,397193.333,249860.000,1231360.000,176886.667
147304,6046.667,4265.185,5933.333,6007.407,7420.741,3662.963,8330.370,4966.667,8301.481,8197.037,8377.778,5208.148,4480.000,5128.148,4501.481,4546.667,32174.074,2771.852,494.815,414.074,475.556,488.148,1005.185,281.481,20823.704,24155.556,20763.704,21023.704,158423.704,13214.074,77941.481,79725.926,79801.481,78538.519,220373.333,55139.259,243793.333,249166.667,249253.333,245440.000,689260.000,172466.667
147330,6148.462,4334.615,6391.538,6255.385,7712.308,3806.154,8438.462,5156.154,8997.692,8550.000,8801.538,5414.615,4640.769,5112.308,4742.308,4710.769,33214.615,2880.000,486.154,402.308,490.000,501.538,998.462,293.077,21327.692,23844.615,22070.000,21697.692,163473.846,13731.538,83148.462,80040.769,84363.846,83576.923,224507.692,57495.385,259920.000,250290.000,263700.000,261540.000,702000.000,179820.000
147357,5048.889,4194.815,6174.815,6030.370,7421.481,3739.259,7052.593,4811.111,8658.519,8150.370,8509.630,5236.296,4437.037,4931.852,4550.370,4577.778,31700.741,2765.926,373.333,390.370,479.259,494.074,941.481,271.852,20400.741,22984.444,21202.222,21128.148,156513.333,13174.074,73640.000,78761.481,80052.593,79814.074,220850.370,54660.000,230446.667,246220.000,250293.333,249513.333,690733.333,170993.333
147383,6364.615,4283.077,6162.308,6176.154,7919.231,8600.000,8836.923,4980.000,8647.692,8380.769,9109.231,12169.231,4650.769,5181.538,4647.692,4641.538,33182.308,7719.231,466.923,424.615,498.462,484.615,974.615,656.923,21626.923,24133.077,21503.846,21423.846,163325.385,36664.615,91490.769,96477.692,76370.000,78160.000,236719.231,139585.385,285930.000,301680.000,238770.000,244620.000,739980.000,436500.000
147410,5501.481,4968.889,6014.074,6046.667,9259.259,29894.074,7244.444,5902.222,8490.370,8288.889,10808.889,35338.519,4890.370,5031.852,4507.407,4540.741,33080.000,201540.741,392.593,417.037,468.148,477.037,1032.593,9380.741,22881.481,23579.259,20802.222,20934.815,162509.630,969723.704,78072.593,84378.519,81611.111,82920.000,230045.185,849299.259,244400.000,263726.667,255146.667,259220.000,719073.333,2655813.333
147437,5501.481,4636.296,5888.148,5880.741,7125.185,3631.852,7244.444,5648.889,8235.556,7917.037,8276.296,5112.593,4890.370,4968.889,4453.333,6084.444,32154.815,2860.000,392.593,386.667,481.481,667.407,986.667,267.407,22881.481,23251.111,20611.852,27667.407,158591.852,13681.481,78072.593,85751.852,74018.519,89066.667,206294.815,55757.778,244400.000,268493.333,231140.000,278720.000,645233.333,174373.333
147464,7804.444,5240.741,5710.370,6292.593,4337.037,6115.556,9147.407,6473.333,7132.593,7869.630,3602.222,8294.074,27908.148,4840.741,5100.000,5236.296,8545.926,5132.593,1020.741,392.593,421.481,437.037,300.741,454.074,140362.963,22420.741,23817.037,24061.481,38436.296,23413.333,223477.778,76807.407,86085.185,71097.037,80506.667,96082.222,698706.667,240413.333,269273.333,222300.000,251853.333,300733.333
147490,8460.769,8280.769,5808.462,5876.154,3666.923,3954.615,11403.846,10862.308,7787.692,7696.923,4274.615,5626.154,30236.154,7927.692,5348.462,5763.846,8161.538,3101.538,1068.462,640.000,448.462,469.231,375.385,314.615,150827.692,37283.846,25205.385,26372.308,36349.231,14583.846,186409.231,132130.769,79026.154,82582.308,85359.231,59495.385,582930.000,412740.000,247320.000,258480.000,266850.000,186030.000
147517,11346.667,7974.074,6271.111,6552.593,4854.074,3730.370,15310.370,10460.000,8813.333,8902.963,6090.370,5240.741,31417.778,7634.074,4910.370,5262.222,7945.926,2980.000,1282.222,616.296,514.815,565.926,410.370,282.963,156767.407,35902.963,22851.111,24071.852,35734.815,14037.778,221617.037,127237.037,79962.222,83483.704,100891.852,57832.593,692986.667,397453.333,250120.000,261126.667,315466.667,180786.667
147543,5206.154,2941.538,4274.615,5411.538,7280.769,3943.077,6974.615,3391.538,5543.846,7161.538,8460.000,5588.462,4953.077,3460.000,4634.615,5009.231,33236.923,3098.462,413.846,304.615,366.923,397.692,1018.462,306.923,22446.923,16536.923,21275.385,22836.923,163969.231,14600.000,74995.385,60108.462,69899.231,75243.077,210748.462,59866.154,234450.000,188190.000,218700.000,235170.000,659070.000,187200.000
147570,6437.037,3917.037,5674.074,6154.815,7482.963,6898.519,8685.926,4605.185,7610.370,8083.704,8571.852,8557.778,5162.963,4774.074,4814.074,5162.222,31554.074,7114.815,567.407,388.889,383.704,555.556,917.778,557.037,23754.815,22184.444,22396.296,23598.519,156087.407,32514.815,94543.704,72926.667,67821.481,83877.037,212442.222,128788.148,295880.000,228280.000,211986.667,262513.333,664300.000,402826.667
147597,5682.963,3631.111,7240.741,5391.111,7314.074,3805.926,7701.481,4229.630,10505.926,7074.074,8648.148,5377.778,4688.889,4397.778,5696.296,5703.704,31921.481,2964.444,485.926,334.074,474.815,453.333,934.815,298.519,21149.630,20165.926,26408.889,25456.296,157396.296,13934.815,87380.000,70739.259,108350.370,96490.370,216869.630,65874.815,273173.333,220913.333,338780.000,301513.333,678080.000,206006.667
147623,6502.308,4666.154,6096.154,6694.615,7913.077,3953.077,8359.231,5126.923,8226.154,8790.000,8931.538,5573.846,4887.692,5136.923,4513.077,4891.538,33067.692,3073.846,540.769,430.769,475.385,527.692,966.923,302.308,22216.154,24058.462,20777.692,22114.615,163080.000,14426.923,98500.769,80653.846,83174.615,84246.154,223103.077,62310.769,308070.000,252360.000,260370.000,263610.000,697860.000,194850.000
147650,6240.000,3948.148,5545.926,6085.926,7882.222,3800.741,8635.556,4434.074,7614.815,8202.222,8891.111,5405.926,4674.074,4341.481,4966.667,4729.630,31730.370,2964.444,465.185,336.296,351.852,515.556,978.519,304.444,21138.519,19995.556,23380.000,21436.296,156848.148,13934.815,85611.852,73441.481,81190.370,73912.593,219297.778,58124.444,267453.333,229580.000,253413.333,231313.333,685706.667,181826.667
147677,5004.444,4053.333,6045.926,6208.148,7228.148,3810.370,6639.259,4630.370,8514.074,8517.037,8385.185,5406.667,4681.481,4889.630,4451.852,4785.185,31831.852,2965.926,349.630,385.185,442.222,517.778,917.037,300.741,21122.222,22800.741,20682.222,21620.000,157002.963,13941.481,69850.370,74139.259,77831.852,80974.074,210991.111,57725.185,218313.333,231920.000,243533.333,253153.333,659706.667,180700.000
147703,6427.692,4313.077,6092.308,7512.308,7686.923,3790.000,8501.538,4888.462,8546.154,9899.231,8836.923,5162.308,4904.615,5043.846,4493.846,7133.846,32983.077,3068.462,466.923,414.615,486.923,703.077,990.000,306.154,22372.308,23566.923,20711.538,32116.154,162693.846,14410.000,103782.308,76456.154,72938.462,98939.231,218830.769,72530.769,325080.000,239040.000,228330.000,309240.000,684360.000,227790.000
147730,5687.407,3896.296,6306.667,5577.778,7652.593,4054.815,7763.704,4425.926,8720.000,7430.370,8951.111,6034.815,5114.074,4375.556,4962.963,5212.593,31671.111,2922.222,388.148,335.556,505.185,421.481,931.852,258.519,23354.074,20050.370,23274.074,23941.481,156403.704,13730.370,94914.074,77739.259,85388.148,75695.556,221322.222,59279.259,296573.333,243013.333,267280.000,236686.667,692120.000,184513.333
147757,6124.444,4128.889,5844.444,6155.556,7460.000,3762.963,8216.296,4780.000,8112.593,8291.111,8679.259,5322.963,4651.852,4934.815,4330.370,4690.370,31846.667,2909.630,499.259,417.037,451.852,472.593,967.407,278.519,21005.926,23181.481,19951.111,21203.704,157005.185,13640.741,72869.630,88892.593,68730.370,71583.704,226453.333,58004.444,227846.667,277940.000,214933.333,223773.333,708153.333,181393.333
147783,5607.692,4044.615,5985.385,5323.846,11956.154,9446.154,7880.000,4773.846,8070.000,6574.615,14589.231,13235.385,4926.154,4530.000,4563.077,5483.077,35563.077,8443.846,415.385,313.077,486.923,460.000,1270.769,794.615,22419.231,20766.154,21056.923,25095.385,175277.692,39878.462,81158.462,81418.462,85916.154,78921.538,281101.538,153002.308,253890.000,254430.000,268830.000,246960.000,879210.000,478170.000
147810,6087.407,3867.407,5429.630,5751.111,7673.333,3757.778,8472.593,4529.630,7980.000,7867.407,8796.296,5331.852,4709.630,4415.556,4430.370,5279.259,31787.407,2928.148,508.889,351.852,337.778,378.519,957.037,294.815,21184.444,20200.741,20581.481,24174.815,156940.741,13730.370,86895.556,85929.630,82769.630,84434.815,227828.889,57208.889,271700.000,269186.667,258873.333,264160.000,712486.667,179053.333
147837,6131.111,4384.444,6122.222,6285.185,7693.333,3819.259,8471.111,5045.926,8663.704,8578.519,8537.037,5425.926,4680.000,4847.407,4422.963,4740.741,31808.148,2926.667,505.926,367.407,485.185,514.815,948.148,297.778,21106.667,22641.481,20537.037,21442.222,156874.815,13721.481,84477.037,83591.111,83687.407,86714.074,231071.111,57894.815,263986.667,261386.667,261733.333,271266.667,722540.000,181046.667
147864,6134.074,4139.259,5945.926,6299.259,7364.444,3755.556,8377.037,4678.519,8369.630,8602.963,8384.444,5300.741,4708.148,4900.741,4402.963,4767.407,31939.259,2926.667,506.667,395.556,482.222,495.556,944.444,283.704,21294.815,22800.000,20293.333,21699.259,157397.778,13721.481,82139.259,75822.963,79269.630,82354.074,213936.296,57379.259,256620.000,237120.000,247866.667,257573.333,668720.000,179400.000
147890,6339.231,4096.154,6355.385,6396.923,7860.769,3978.462,8573.077,4554.615,8970.769,8748.462,9209.231,5613.077,4832.308,5066.923,4593.846,4950.769,33035.385,3036.923,501.538,415.385,488.462,523.077,946.923,300.769,21856.923,23734.615,21295.385,22347.692,163109.231,14241.538,76036.923,80782.308,82254.615,87173.077,224451.538,60152.308,237870.000,252810.000,257760.000,272520.000,702090.000,188010.000
147917,5261.481,3740.741,5142.222,11965.926,7311.111,7545.185,7100.741,4334.815,7337.778,16372.593,8413.333,10777.037,4691.111,4371.111,4405.926,10046.667,31764.444,5988.148,366.667,343.704,384.444,911.852,962.963,600.000,21174.074,20018.519,20300.741,45585.185,156697.037,28468.889,73595.556,69659.259,72321.481,173900.741,217589.630,114128.148,230100.000,217880.000,226026.667,543746.667,680506.667,356893.333
147943,6333.077,4181.538,6423.846,6423.846,7755.385,3946.154,8654.615,4821.538,8956.923,8756.154,8757.692,5596.154,4853.077,5174.615,4613.077,4815.385,33263.077,3050.000,503.077,423.077,493.846,516.923,987.692,306.154,21893.077,24162.308,21415.385,21693.846,163930.000,14301.538,82340.000,80723.846,80374.615,84254.615,225213.077,59963.077,257310.000,252540.000,251550.000,263430.000,704160.000,187470.000
147970,6239.259,4190.370,5891.852,6064.444,7161.481,5460.000,8642.963,4904.444,8240.741,8237.778,8300.741,7468.148,4717.037,4941.481,4334.074,4585.926,31657.778,5468.148,508.889,409.630,447.407,462.963,934.074,485.185,21468.889,22995.556,19981.481,20697.037,156316.296,25251.111,98105.185,96900.741,73454.815,76615.556,230308.148,92185.926,288426.667,284960.000,218053.333,228366.667,702606.667,288253.333
147997,4866.667,3814.074,5865.926,5745.926,7291.111,4274.815,6151.852,4496.296,8212.593,7702.963,8542.963,5965.926,4616.296,4323.704,4360.000,5207.407,31885.926,3902.963,365.185,307.407,465.185,457.778,973.333,348.148,20845.185,19900.741,20146.667,24118.519,157291.111,19160.741,65474.815,70771.852,72857.778,89574.815,232013.333,65225.926,194306.667,210166.667,215106.667,266326.667,664213.333,204100.000
148024,6153.333,4102.963,6007.407,6383.704,7447.407,3746.667,8417.037,4671.111,8433.333,8690.370,8704.444,5342.963,4711.111,4894.815,4427.407,4668.148,31948.889,2938.519,513.333,400.741,472.593,484.444,922.222,299.259,21251.852,22786.667,20365.185,21210.370,157453.333,13805.185,81209.630,75812.593,79109.630,82053.333,218059.259,57974.074,253933.333,236946.667,247260.000,256446.667,681980.000,181133.333
148050,12233.077,5274.615,6055.385,6357.692,9319.231,3843.846,17024.615,5813.077,8183.846,8443.077,10674.615,5436.154,9314.615,5015.385,4582.308,4833.077,33100.769,3023.846,980.000,380.000,479.231,516.923,963.846,294.615,42490.769,23401.538,21157.692,21845.385,163326.154,14163.077,189727.692,86612.308,91048.462,94230.769,236990.000,58373.846,595440.000,246060.000,285120.000,295020.000,741240.000,182340.000
148077,8302.222,5013.333,5676.296,5549.630,10637.037,3795.556,11720.000,5580.741,7957.037,7453.333,12952.593,5320.000,6422.222,6563.704,4332.593,4575.556,34013.333,2917.037,545.926,492.593,328.889,404.444,1140.741,342.222,28701.481,28397.778,20001.481,20677.778,167901.481,13697.778,110856.296,135145.926,76224.444,81541.481,246434.815,56193.333,344760.000,422673.333,238420.000,254540.000,770813.333,175846.667
148103,6273.846,4703.846,5894.615,5763.077,10497.692,3658.462,8528.462,5380.769,8263.077,7740.000,12797.692,5063.077,4872.308,5164.615,4499.231,4751.538,35403.846,2931.538,524.615,428.462,341.538,420.000,1236.154,332.308,22057.692,24097.692,20770.769,21473.077,173620.000,13627.692,74060.000,98093.077,79156.154,84677.692,284235.385,50562.308,231120.000,306630.000,247590.000,264330.000,888660.000,158310.000
148130,5559.259,5559.259,3644.444,8335.556,8339.259,5935.556,7562.222,6927.407,4651.852,8682.222,10985.926,8191.111,5307.407,4971.852,3818.519,29208.889,10768.889,5128.889,440.000,398.519,342.222,1013.333,685.926,463.704,24457.037,23121.481,17847.407,146954.815,49160.000,23132.593,75101.481,77056.296,69514.815,167569.630,162654.815,332371.852,234866.667,240846.667,217793.333,524246.667,312866.667,393813.333
148157,6718.519,4722.222,6362.963,8064.444,4637.037,3849.630,9053.333,5776.296,8800.000,9244.444,6321.481,5383.704,5331.852,5128.889,4938.519,29240.741,7797.037,2904.444,586.667,398.519,528.148,1013.333,416.296,242.963,24629.630,23121.481,22968.148,146954.815,34815.556,13617.037,78895.556,77056.296,80817.778,167569.630,63550.370,104865.926,246653.333,240846.667,252546.667,524246.667,198640.000,186420.000
148183,5276.923,2981.538,4885.385,3061.538,8183.077,9150.000,6843.077,3337.692,6307.692,3360.769,11298.462,12575.385,4868.462,4727.692,4588.462,5338.462,33252.308,8311.538,383.077,364.615,370.769,386.154,1080.000,810.000,22026.154,21655.385,21161.538,24278.462,164279.231,39087.692,73176.154,91608.462,71103.846,77998.462,204434.615,148156.923,228600.000,286380.000,222480.000,660960.000,639270.000,463500.000
148210,4897.778,2601.481,4714.074,2887.407,7420.000,3800.741,6485.185,3029.630,5889.630,3246.667,10082.222,5358.519,4778.519,4720.000,4506.667,4952.593,31771.111,2914.074,391.111,352.593,374.074,370.370,1022.963,297.037,21588.889,21995.556,20792.593,22710.370,157074.815,13660.000,77637.037,73727.407,77241.481,77241.481,197385.926,56263.704,242580.000,230793.333,214240.000,241540.000,617326.667,175846.667
